product_id,product_name,$price,$url,$image,category,price_range,rider_gender,frame_size,frame,fork,wheels_type,tires,shifters,front_derailleur,rear_derailleur,crank,cassette,pedals,saddle,seat_post,handlebars,stem,headset,brakeset
1.5-56,1.5," $1,099.99 ",http://www.trekbikes.com/us/en/bikes/road/1_series/15/,http://www.trekbikes.com/images/bikes/2009/medium/15_whitelime.jpg,road,"1,001 - 2,000",Male,56,Alpha Black Aluminum,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed",Shimano Sora,Shimano Tiagra GS,FSA Vero 50/34 or 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,Bontrager Race Lite Basic,"Bontrager SSR VR Bend OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Sora STI levers
1.5-58,1.5," $1,099.99 ",http://www.trekbikes.com/us/en/bikes/road/1_series/15/,http://www.trekbikes.com/images/bikes/2009/medium/15_whitelime.jpg,road,"1,001 - 2,000",Male,58,Alpha Black Aluminum,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed",Shimano Sora,Shimano Tiagra GS,FSA Vero 50/34 or 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,Bontrager Race Lite Basic,"Bontrager SSR VR Bend OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Sora STI levers
1.5-60,1.5," $1,099.99 ",http://www.trekbikes.com/us/en/bikes/road/1_series/15/,http://www.trekbikes.com/images/bikes/2009/medium/15_whitelime.jpg,road,"1,001 - 2,000",Male,60,Alpha Black Aluminum,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed",Shimano Sora,Shimano Tiagra GS,FSA Vero 50/34 or 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,Bontrager Race Lite Basic,"Bontrager SSR VR Bend OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Sora STI levers
1.5-62,1.5," $1,099.99 ",http://www.trekbikes.com/us/en/bikes/road/1_series/15/,http://www.trekbikes.com/images/bikes/2009/medium/15_whitelime.jpg,road,"1,001 - 2,000",Male,62,Alpha Black Aluminum,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed",Shimano Sora,Shimano Tiagra GS,FSA Vero 50/34 or 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,Bontrager Race Lite Basic,"Bontrager SSR VR Bend OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Sora STI levers
1.5-64,1.5," $1,099.99 ",http://www.trekbikes.com/us/en/bikes/road/1_series/15/,http://www.trekbikes.com/images/bikes/2009/medium/15_whitelime.jpg,road,"1,001 - 2,000",Male,64,Alpha Black Aluminum,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed",Shimano Sora,Shimano Tiagra GS,FSA Vero 50/34 or 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,Bontrager Race Lite Basic,"Bontrager SSR VR Bend OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Sora STI levers
1.2-43,1.2, $879.99 ,http://www.trekbikes.com/us/en/bikes/road/1_series/12/,http://www.trekbikes.com/images/bikes/2009/medium/12_carrerablue.jpg,road,"1,000 or under",Male,43,Alpha White Aluminum,"Bontrager Approved, carbon",Alloy hubs; Bontrager Approved alloy rims,"Bontrager Select, 650x25c","Shimano Sora STI, 9 speed","Shimano Sora, triple","Shimano Sora GS, 9 speed",FSA Vero T 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,"Bontrager Alloy, Infinite Angle Adjustability","Bontrager SSR VR Bend OS, 31.8mm","Bontrager SSR OS, 10 degree, 31.8mm","Aheadset Slimstak w/semi-cartridge bearings, sealed",Alloy dual pivot w/Shimano Sora STI levers
1.2-50,1.2, $879.99 ,http://www.trekbikes.com/us/en/bikes/road/1_series/12/,http://www.trekbikes.com/images/bikes/2009/medium/12_carrerablue.jpg,road,"1,000 or under",Male,50,Alpha White Aluminum,"Bontrager Approved, carbon",Alloy hubs; Bontrager Approved alloy rims,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed","Shimano Sora, triple","Shimano Sora GS, 9 speed",FSA Vero T 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,"Bontrager Alloy, Infinite Angle Adjustability","Bontrager SSR VR Bend OS, 31.8mm","Bontrager SSR OS, 10 degree, 31.8mm","Aheadset Slimstak w/semi-cartridge bearings, sealed",Alloy dual pivot w/Shimano Sora STI levers
1.2-52,1.2, $879.99 ,http://www.trekbikes.com/us/en/bikes/road/1_series/12/,http://www.trekbikes.com/images/bikes/2009/medium/12_carrerablue.jpg,road,"1,000 or under",Male,52,Alpha White Aluminum,"Bontrager Approved, carbon",Alloy hubs; Bontrager Approved alloy rims,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed","Shimano Sora, triple","Shimano Sora GS, 9 speed",FSA Vero T 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,"Bontrager Alloy, Infinite Angle Adjustability","Bontrager SSR VR Bend OS, 31.8mm","Bontrager SSR OS, 10 degree, 31.8mm","Aheadset Slimstak w/semi-cartridge bearings, sealed",Alloy dual pivot w/Shimano Sora STI levers
1.2-54,1.2, $879.99 ,http://www.trekbikes.com/us/en/bikes/road/1_series/12/,http://www.trekbikes.com/images/bikes/2009/medium/12_carrerablue.jpg,road,"1,000 or under",Male,54,Alpha White Aluminum,"Bontrager Approved, carbon",Alloy hubs; Bontrager Approved alloy rims,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed","Shimano Sora, triple","Shimano Sora GS, 9 speed",FSA Vero T 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,"Bontrager Alloy, Infinite Angle Adjustability","Bontrager SSR VR Bend OS, 31.8mm","Bontrager SSR OS, 10 degree, 31.8mm","Aheadset Slimstak w/semi-cartridge bearings, sealed",Alloy dual pivot w/Shimano Sora STI levers
1.2-56,1.2, $879.99 ,http://www.trekbikes.com/us/en/bikes/road/1_series/12/,http://www.trekbikes.com/images/bikes/2009/medium/12_carrerablue.jpg,road,"1,000 or under",Male,56,Alpha White Aluminum,"Bontrager Approved, carbon",Alloy hubs; Bontrager Approved alloy rims,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed","Shimano Sora, triple","Shimano Sora GS, 9 speed",FSA Vero T 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,"Bontrager Alloy, Infinite Angle Adjustability","Bontrager SSR VR Bend OS, 31.8mm","Bontrager SSR OS, 10 degree, 31.8mm","Aheadset Slimstak w/semi-cartridge bearings, sealed",Alloy dual pivot w/Shimano Sora STI levers
1.2-58,1.2, $879.99 ,http://www.trekbikes.com/us/en/bikes/road/1_series/12/,http://www.trekbikes.com/images/bikes/2009/medium/12_carrerablue.jpg,road,"1,000 or under",Male,58,Alpha White Aluminum,"Bontrager Approved, carbon",Alloy hubs; Bontrager Approved alloy rims,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed","Shimano Sora, triple","Shimano Sora GS, 9 speed",FSA Vero T 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,"Bontrager Alloy, Infinite Angle Adjustability","Bontrager SSR VR Bend OS, 31.8mm","Bontrager SSR OS, 10 degree, 31.8mm","Aheadset Slimstak w/semi-cartridge bearings, sealed",Alloy dual pivot w/Shimano Sora STI levers
1.2-60,1.2, $879.99 ,http://www.trekbikes.com/us/en/bikes/road/1_series/12/,http://www.trekbikes.com/images/bikes/2009/medium/12_carrerablue.jpg,road,"1,000 or under",Male,60,Alpha White Aluminum,"Bontrager Approved, carbon",Alloy hubs; Bontrager Approved alloy rims,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed","Shimano Sora, triple","Shimano Sora GS, 9 speed",FSA Vero T 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,"Bontrager Alloy, Infinite Angle Adjustability","Bontrager SSR VR Bend OS, 31.8mm","Bontrager SSR OS, 10 degree, 31.8mm","Aheadset Slimstak w/semi-cartridge bearings, sealed",Alloy dual pivot w/Shimano Sora STI levers
1.2-62,1.2, $879.99 ,http://www.trekbikes.com/us/en/bikes/road/1_series/12/,http://www.trekbikes.com/images/bikes/2009/medium/12_carrerablue.jpg,road,"1,000 or under",Male,62,Alpha White Aluminum,"Bontrager Approved, carbon",Alloy hubs; Bontrager Approved alloy rims,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed","Shimano Sora, triple","Shimano Sora GS, 9 speed",FSA Vero T 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,"Bontrager Alloy, Infinite Angle Adjustability","Bontrager SSR VR Bend OS, 31.8mm","Bontrager SSR OS, 10 degree, 31.8mm","Aheadset Slimstak w/semi-cartridge bearings, sealed",Alloy dual pivot w/Shimano Sora STI levers
